ID	Title	Content	HumorLevel	1	2	3	4	5
L0793	幹話語錄	小明總是走在時代的尖端，有一天，他就被刺死了	3	0	1	0	0	0
L0794	冷笑話	問：皮卡丘站起來變什麼樣子？               答：皮卡兵	3	0	0	0	1	0
L0795	綠光罩頂？	有一天GD跟女朋友在路上逛街，女朋友說：太陽好大喔！     然後GD就生氣了	2	0	0	1	0	0
L0796	冷笑話	問：玻璃要碎前會說什麼？               答：晚安	4	0	0	1	0	0
L0797	冷笑話	問：臘腸狗的英文怎麼拼？               答：dooooooog	4	0	1	0	0	0
L0798	冷笑話	問：為什麼海是藍色的？               答：因為魚在水裡ㄅㄨㄌㄨㄅㄨㄌㄨ	3	0	0	0	1	0
L0799	冷笑話	問：很老的虎猜一動物？               答：老虎	2	0	0	0	1	0
L0800	公鹿	從前有一頭公鹿牠越跑越快越跑越快     就變成高速公路了	3	0	0	0	1	0
L0801	冷笑話	問：哪個家具會比ya？               答：百葉窗	3	0	0	1	0	0
L0802	冷笑話	問：熊貓的願望是什麼？               答：是拍一張彩色照片	3	0	0	0	1	0
L0803	長短笑話	短的笑話：笑話     長的笑話：笑~~~~~~~~話	3	0	0	0	1	0
L0804	冷笑話	問：栗子拿在手上會變什麼？               答：舉一個例子。	3	0	0	0	1	0
L0805	冷笑話	問：哪個國家不用電？               答：緬甸	3	0	1	0	0	0
L0806	來啊	蘋果跟梨子在比賽，看誰先講到自己名字就輸了。     梨子很興奮的說：「幹～來啊！」     梨子就輸惹…	3	0	0	1	0	0
L0807	火柴棒	有一天火柴棒開心的在路上唱著：火柴棒～火柴棒～火柴棒～     突然就被一條河潑了水，河生氣的說：什麼火才棒！水才棒！	4	0	0	1	0	0
L0808	玉頭？	有一天媽媽提著女兒的手說：妳這是玉手耶，     女兒指著自己的頭說：芋頭	3	0	0	1	0	0
L0809	冷笑話	問：他走了的英文怎麼說？               答：ikea（臺語）	4	0	1	0	0	0
L0810	吃飯要小心	有一天眼鏡蛇爸爸帶著眼鏡蛇兒子在路上散步，走著走著兒子就很緊張的問爸爸：「爸爸，我們真的有毒嗎？」     爸爸就說：「當然有毒啊～然後兒子就哭著說，嗚嗚怎麼辦，我剛剛吃飯不小心咬到舌頭了。」	3	0	0	1	0	0
L0811	哇撒米	有一天哇撒米走在路上被路人大罵     阿不就很嗆	4	0	0	1	0	0
L0812	超會搭	有一天有一位潮男走在路上     一個路人看到他便說：哇嗚，你超會搭     然後潮男就燒焦了	4	0	0	0	1	0
L0813	冷笑話	問：冰塊最想做什麼事？               答：退伍，因為他當冰當很久了	4	0	0	1	0	0
L0814	uniqlo	有天U失戀了     A就跑去跟他說：ㄟUniqlo？	4	0	0	0	1	0
L0815	冷笑話	問：牛牽到北極變成什麼？               答：變成New Balance(牛被冷死)	3	0	0	1	0	0
L0816	皮卡丘	小亞想買皮卡丘的玩偶，他到文具店跟老闆說：「老闆我要買皮卡丘。」     老闆就拿了筆跟尺給他	2	0	1	0	0	0
L0817	阿彌陀佛	阿彌陀佛走秀     男模阿彌陀佛	2	0	0	0	1	0
L0818	冷笑話	問：哪一個社團最容易高潮？               答：柔道社	5	0	0	1	0	0
L0819	試論中華電信的速度	剛收到一條朋友發來說他打算要自殺的簡訊，我看了一下就把手機放下不理了，     一旁的女友問我：「你不覺得你應該為他做點什麼嗎？」     「喔，他用的是中華電信，而且葬禮上禮拜就已經辦完了。」	2	0	0	1	0	0
L0820	誰丟誰的臉？	"昨晚，我竟然在家裡附近的紅燈區遇見了女兒，當場十分震驚。     ""你真是太丟我們的臉了，想賺錢也不能這樣子啊！！""     女兒對著我這樣吼道。"	2	0	0	1	0	0
L0821	色情網站的限制	聽說最近網路色情網站的限制又變嚴格了。     再問完：「你是否已年滿十八歲？」     以後，會跳出另一個問題：「真的嗎？」	3	0	0	0	1	0
L0822	悲劇了	今天我難得可以在自己家裡工作。          但我的工作是消防員.......	3	0	0	1	0	0
L0823	約會方案	我終於鼓起勇氣約心儀的女孩出去玩，但實在擔心會被拒絕，我主動提出幾個方案：          (A)答應和我出去     (B)A     (C)B	3	0	0	0	1	0
L0824	智慧的人類	人類是種充滿智慧及創新能力的動物。     起初的人類四處流浪、衣不蔽體的走來走去，於是他們發明了衣物、居住場所。     然後人類創造了許多工具、農業、工業與文明應運而生。     接著工業革命後，製造了機械，征服了太空，發明了電視、電腦。     接著又有了網路，讓人們可以足不出戶的看著螢幕裡面…人們衣不蔽體的走來走去。	2	0	0	0	1	0
L0825	葬禮上的音樂	當我死後，我希望在棺材緩緩降入墓穴之時，他們可以撥放俄羅斯方塊的背景音樂。	3	0	0	0	1	0
L0826	借書	有個人到圖書館去，想借本關於自殺的書。          圖書管理員說道：「滾，你借了肯定不會還。」	3	0	0	0	1	0
L0827	gay	聽說每十個男人當中就有一個是Gay，換言之我的幾個好朋友裡面很可能有一個是。     嗯，希望是Mike，因為他長得超可愛的。	4	0	0	0	1	0
L0828	誘拐少女	我因為和未成年少女上床而被逮捕，受審時我抗辯說：「我真的不知道她還沒滿18啊！」     「少來了，你女兒做筆錄時說你上禮拜才幫她過完15歲生日。」法官說。	3	0	0	0	1	0
L0829	請神父來吧	"兒子病了，我們請了醫生上門診斷。     一番檢查之後，醫生轉身對我們說道：""我想，你們還是請個神父過來吧。""     妻子尖叫起來：""天啊！他已經不行了嗎？""     醫生答道：""不是，他只是便祕的很嚴重，我想神父應該可以解決這個問題。"""	3	0	0	1	0	0
L0830	差別待遇？	我們學校先前有個高二學生，跑出了比奧運5000公尺記錄慢了1分鐘的成績，     大家都稱讚他是運動界的明日之星，還有許多媒體來採訪他。     為什麼我的成績只比100公尺世界紀錄慢了20秒，所有人都嘲笑我是個死胖子！？	2	0	0	1	0	0
L0831	領養	唉，最近我一直在煩惱什麼時候要告訴他們是領養的，不是親生的。               這個話題要在狗狗幾歲的時候跟他說比較好？	2	0	0	0	1	0
L0832	可靠的消息	關於蘋果要推出的下一項商品，我有條十分可靠的消息：          我買不起。	3	0	0	1	0	0
L0833	搭帳篷	今天在火車上見到個超正，穿著又辣的泰國妹。     我邊拿手機偷拍她，邊對自己說：「爭氣點，千萬別搭帳棚啊…」     結果她搭了。	4	0	1	0	0	0
L0838	冷笑話	問：馬卡龍吃膩了要改吃什麼？               答：通心麵(馬卡龍膩)Macaron→Macaroni	3	0	1	0	0	0
L0839	笑什麼	小明走進醫院後，就一直笑，護士問他怎麼了？          小明說：「我笑點滴」	3	0	1	0	0	0
L0840	冷笑話	問：分店開在哪裡最可愛？               答：新店，因為開在這裡的都是 新店店^.<	2	0	0	0	1	0
L0842	別問我家鄉	"同學來我家     他突然跑到神明桌那     我趕緊跟他說          ""別聞我家香"""	1	0	0	0	1	0
L0843	出題者的意圖	老師：「做題的時候首先要想出題者的意圖」     學生：「他想讓我死」	3	0	0	0	1	0
L0844	等我瘦	女生：「等我瘦了就來找你」     男生：「不想見就直說」	3	0	0	1	0	0
L0845	最嚴重的傷	記者：「你在球場上受過最嚴重的傷是什麼」     球員：「看到隊友的女朋友過來給他送水」	2	0	0	0	1	0
L0846	如何拒絕	美女：「被人追了怎麼拒絕？」     好友：「就地卸妝」	3	0	1	0	0	0
L0847	誰沒有過去	因前任的關係和現任分手的女生找我訴苦     女哭著說：嗚嗚誰沒有過去阿          我：我	4	0	0	1	0	0
L0850	冷笑話	問：誰穿了救生衣掉進水裡也不會浮上來？     1.法官     2.律師     3.檢察官     4.被告               答案：被告（因為他有權保持沈沒）	3	0	0	1	0	0
L0851	冷笑話	問：注音符號有37個，那英文字母有幾個字？               答：20個，因為Aids死了，ET飛走！	2	0	0	1	0	0
L0852	數學課	老師：「今天我們要複習和圓有關的名詞，圓上任意兩點可形成一條什麼？」     「沒錯，我們稱作弧」     「兩半徑和弧可形成一個...？」     「對，是扇形」     「圓上任意兩點連接的直線稱作...？」     「很好，一條弦」     「弦和其對應的弧可形成什麼呢...？同學請說？」          司馬遷：「老師我身體不舒服想回家。」	4	0	0	1	0	0
L0853	冷笑話	問：要用什麼方式去南部？               答：騎老虎，騎虎南下	3	0	0	1	0	0
L0854	孝死人	一個有錢父親有三個兒子，老大跟老二都很不孝，於是都被父親趕出家門。     只有老三非常孝順，所以父親留下了他。     但老三照顧父親沒多久，父親卻突然驟逝了，老大跟老二都覺得這是老三要獨自奪產的陰謀，於是馬上衝回家要跟老三理論。     當他們看到老三就破口大罵，你真是「孝死人了」。	3	0	0	1	0	0
L0855	冷笑話	問：請問最愛拍gay性愛片的國家是哪一國？               答：Japan(甲片)	3	0	0	1	0	0
L0857	咖哩專賣店	小明家附近新開了一間咖哩料理專賣店，小明決定去嘗試看看，走進店內，上下打量了菜單一番後，     小明便說：「老闆娘，我想要咖哩炒飯」     然後小明就被老闆娘轟出店門外了==	3	0	0	0	1	0
L0858	冷笑話	問：中秋節烤肉大家最怕烤什麼？               答：青椒、甜椒，因為怕烤椒（焦）	3	0	0	1	0	0
L0860	冷笑話	問：為什麼超人要穿緊身衣？               答：因為救人要緊	3	0	0	0	1	0
L0862	□仗人勢	今天國文考卷考了一題成語填充     題目：「」仗人勢          改考卷時，班上有人寫............     「蟬」仗人勢XDDDD	3	0	0	1	0	0
L0863	詐騙電話	剛剛接到的     我：喂     對方：先生您好，我們是某銀行，你的信用卡XXXXXX     我暗想：林爸又沒辦信用卡     此時我剛好在電腦旁邊，於是把手機拿到喇叭旁，放起大悲咒的歌     過了約２０秒.....     對方：喂喂～先生您有聽到嗎？？（還在裝是吧）     於是我把大悲咒關了，放起A片，喔喔喔....     幾秒後對方掛斷....	2	0	0	1	0	0
L0864	星座迷信	老師說他之前到一個女子學校演講關於星座還有占星術的東東~     有一位可愛的女生舉手對老師說：「老師我這個人不相信什麼星座占星術算命之類的」     老師聽到後心理很高興想說：「居然有女生崇尚科學勝於迷戀星座！」     於是就問那可愛的女同學：「同學，為什麼能不能告訴老師原因？」     可愛的女同學正經的回答：「老師，因為我是雙子座的，雙子座的人都不會迷信！」     老師..........0RZ	3	0	0	1	0	0
L0865	點餐趣聞	點餐時     我說：一份豬排     我老媽說：挖要豬排（台灣國語）     我老爸說：挖豬排     結果     我跟我老媽都拿到了豬排               我老爸是「花枝排」　　	2	0	0	1	0	0
L0866	百褶裙	我：「小姐~請問一下model身上那條裙子幾折啊？」     專櫃小姐(一臉疑惑貌)：「恩.............你等一下喔(微笑跑開)」     接著我們兩個親眼看到那位小姐跑去數那條裙子上的「打褶數」     然後笑著跟我們說：「總共有十二褶喔！」	2	0	1	0	0	0
L0867	拎娘咧	因為我家比我外婆家溫暖     所以冬天我媽都會騎車載我外婆來我家洗澡     有一次我外婆來     我媽不知道在幹麻     讓我外婆等了很久很久     我外婆跟我聊天聊到不行     就問我一句          拎娘咧.....	2	0	1	0	0	0
L0868	綽號	話說有位同學一大串     某天正和學伴聊賴     學伴：你有什麼綽號阿     一大串：一大串...     學伴：可以說來聽聽嘛     一大串：傻眼@@	2	0	0	1	0	0
L0869	笑點太多不好笑	午餐時間     友：沒吃過豬肉也該看過豬走路吧！！     我：我沒看過豬走路啊     友：沒吃過午餐也該看過午餐走路吧！！     我：午餐會走路嗎！！     友：嗯...如果是食人族的午餐...     我：好你這樣說我可以接受     友：那我們當食人族吧     我：看前面有個人！     友：喔喔是食物！     我：是食物！     友：是食物！     我：識時務者為俊傑！     友：是俊傑！     我：俊傑！          俊傑：(回頭)幹嘛？	2	0	0	1	0	0
L0870	蔡哥借錢	有一天蔡哥跟霍金借一張鈔票     蔡哥拿到錢之後就拿著鈔票揮啊揮     霍金歪著頭問：「蔡哥在幹嘛？」     蔡哥說：「我在揮你的錢啊～揮霍金的錢～揮霍金錢喔！原來是揮霍金錢的部分啊！（拍手）啪啪啪」     霍金：「...............」	3	0	1	0	0	0
L0871	冷笑話	問：女孩如何拒絕求婚？               答：我請你吃早午餐，因為~不讓娶	4	0	0	1	0	0
L0872	這裡是哪裡	小明搭錯車     下車後拍了前面的路人     「嘿先生請問這裡是哪裡？」               「肩膀啊」	4	0	0	1	0	0
L0873	冷笑話	問：八分之七猜一句成語               答：七上八下	3	0	0	0	1	0
L0874	台灣女生......	香港人「台灣女生講話好軟萌喔」     上海人「台灣女生講話都軟軟的好可愛」     重慶人「台灣女生講話好溫柔」          台灣女生「你們他媽在工三小啦」	3	0	1	0	0	0
L0875	河中女神	有一天你掉進水裡了，然後河中女神從水裡面浮起來。     女神問：「（左手撈出一個長腿帥哥）這是你掉的嗎？」     我答：「不是。」     女神問：「（右手撈出一個金髮藍眼帥哥）那這個呢？」     我答：「也不是。」     女神說：「那你走吧～剩下的那個太醜我不敢撈上來。」	4	0	1	0	0	0
L0876	河中女神	有一天你掉進水裡了，然後河中女神從水裡面浮起來。     女神問：「（左手撈出一個長腿正妹）這是你掉的嗎？」     我答：「不是。」     精靈問：「（右手撈出一個金髮藍眼美女）那這個呢？」     我答：「也不是。」     精靈說：「那你走吧～剩下的那個太胖我撈不上來。」	4	0	0	0	1	0
L0877	告白氣球	白氣球揍了黑氣球一拳     黑氣球很痛很生氣     於是決定     .     .     .     .     告白氣球	4	0	1	0	0	0
L0878	冷笑話	問：一歲的蜜蜂到了一百歲變成甚麼？               答：高齡蜂	3	0	0	1	0	0
L0879	點名	葡萄點名     .     .     .     .     葡萄柚	3	0	0	0	1	0
L0880	冷笑話	問：誰最愛痴漢？               答：大俠，大俠愛痴漢寶寶。	2	0	0	0	1	0
L0881	冷笑話	問：哪位總統最愛吃零食？               答：袁世凱，因為他是臨時大總統。	3	0	0	0	1	0
L0882	伍佰打玖哲	有一天伍佰打了玖哲一下，他就變成四百五了	4	0	0	1	0	0
L0883	冷笑話	問：哈利波特住在哪裡？               答：燈泡裡，因為他是巫師(鎢絲)	3	0	0	1	0	0
L0884	冷笑話	"問：超人保護地球，那誰保護城市？               答：螢幕，因為螢幕保護""程式"""	3	0	0	1	0	0
L0885	冷笑話	問：海有幾層？               答：十層！(石沈大海)	3	0	0	1	0	0
L0886	幹話語錄	人比人氣死人......蛋餅比蛋餅......                    起司蛋餅	4	0	1	0	0	0
L0887	冷笑話	問：為何有隻雞常常喜歡在墾丁岸邊吹海風？               答：因為他是一隻吹風雞	3	0	0	0	1	0
L0888	冷笑話	問：為什麼得癌症的孩子都很健談？               答：因為他們都很有「化療」	3	0	0	1	0	0
L0889	幹話語錄	跟你說個我老二的故事                         算了，太長不說了	3	0	0	0	1	0
L0890	冷笑話	問：     1+1=2       人+4=？               答：女生，因為人家是女生欸	4	0	0	1	0	0
L0891	舉重選手	舉重選手抓舉失敗遭到淘汰          他會說什麼？                    真重，再見。	4	0	0	0	1	0
L0892	跌倒	在哪裡跌倒，就在那裡哭	5	0	0	1	0	0
L0893	爆笑英翻中	英文：I have a book.     中文：我有A書。	3	0	1	0	0	0
L0894	割耳朵	醫生問小明：如果把你一邊耳朵割掉你會怎麼樣？     小明：我會聽不見。     醫生又問：那再割掉另一個耳朵呢？     小明：我會看不見。     醫生問他：為什麼？     小明：因為我有戴眼鏡。	3	0	0	1	0	0
L0895	團結力量大？	有一天父親拿了一跟筷子給兒子要他折斷     兒子一折就斷了     兒子說：「這很容易辦到。」     接著父親拿出三隻筷子給兒子要他折斷     兒子一折就斷了：「這很容易辦到。」     接著父親拿出三十隻筷子給兒子要他折斷     兒子還是一折就斷了：「爸，你到底要幹嘛？」                    「沒事，我就問問。」	4	0	0	1	0	0
L0896	冷笑話	問：有禿頭的人適合看什麼片？               答：鬼片，因為會讓他們頭皮發毛	3	0	0	0	1	0
L0897	冷笑話	問：伊斯蘭恐怖組織ISIS以前叫什麼名稱？               答：Waswas	5	0	1	0	0	0
L0898	冷笑話	問：老闆你們賣的自動筆有附筆芯嗎？               答：沒有只有風雅頌。	3	0	0	1	0	0
L0899	冷笑話	問：「我÷５」等於多少？               答：金，因為我是金乘五。	4	0	1	0	0	0
L0900	BBOX	有一天小明他爸很渴，就叫小明幫他倒水，但小明遲遲沒去倒。     小明爸就說：「你是要逼爸渴死嗎？」               於是小明就開始BBox了…	3	0	0	0	1	0
L0901	加薪	老婆：老公，為什麼你都那麼晚下班？     老公：因為我想加薪阿～     老婆：幹，佳欣是誰？	4	0	1	0	0	0
L0902	傻孩子	兒子：爸我是不是很笨啊？同學都笑我傻…     父親：唉呀傻孩子！怎麼會呢？	4	0	0	0	1	0
L0903	黑眼豆豆	有一天小明跟他一個Gay朋友去吃火鍋，小明點了海鮮鍋，Gay則是點了咖哩鍋，以下是小明跟跟店員的對話。     店員：咖哩鍋小心燙請問誰的？     小明：咖哩給Gay。     店員：蛤？     小明：我說咖哩給Gay。     店員：蹦蹦蹦？	3	0	0	1	0	0
L0904	老人癡呆	有一天爺爺從書局買回來一本預防老人癡呆的書          隔天又買了一本	4	0	0	0	1	0
L0905	橡皮筋	有一天，橡皮筋伸了個懶腰，     然後他就彈出去了。	4	0	0	0	1	0
L0906	丁丁	有一天丁丁在路上肚子被人揍了一拳          就變成ㄎㄎ了	4	0	0	1	0	0
L0907	圖書館	有天小明很餓     就到了圖書館問管理員：「請問這裡有賣卡拉雞腿堡嗎？」     管理員回說：「不好意思，這裡是圖書館欸」          於是     小明說：「請問這裡有賣卡拉雞腿堡嗎？（小聲）」	4	0	0	1	0	0
L0908	摩托車	我剛升大學時想買摩托車，但我媽不准     她說：「你忘了你表哥當年大一剛買摩托車沒多久，就出車禍死了嗎？               你騎他的就可以了」	5	0	0	0	1	0
L0909	冷笑話	問：如果很愛一個人應該怎麼表現？                    答：巴他六下。因為……你那麼愛他，為什麼不把他留下(巴他六下)~	4	0	1	0	0	0
L0910	我的時鐘呢	小明有一天去天國     看到天國有好多好多的時鐘     小明就問上帝：「上帝阿～這裡怎麼有那麼多的時鐘阿？」     上帝就說：「這裡每一個時鐘都代表一個人，指針轉得越快代表這個人越笨。」     小明：上帝阿，「那我的時鐘在哪呢？」     上帝就回答說：「你的阿，被我拿去當電風扇用了。」	5	0	0	1	0	0
L0911	沒有人	有一天魔王抓走公主……     魔王：妳儘管叫吧，沒有人會聽到的！     公主：吧！吧！吧！     沒有人：公主，我聽到了！     魔王：..........................	3	0	0	0	1	0
L0912	店小二	有一天     小智去客棧：店小二！！          小二就被電死了	3	0	0	0	1	0
L0913	冷笑話	問：最長的果汁名字是？               答：鼠牛虎兔龍蛇馬羊猴雞果汁	3	0	0	0	0	1
L0914	可燃物	有天，弟弟跟我說他是可燃物     我問他為甚麼     然後他說他能讓媽媽「發火」	3	0	0	0	1	0
L0915	講個黃色笑話	男人跟女人告白只有兩種結果     一種是啪啪               另一種是啪啪啪啪啪啪啪啪	3	0	0	1	0	0
L0916	冷笑話	問：死掉的腎猜一本小說？               答：西遊記（台語：洗腰只）	3	0	0	1	0	0
L0917	我今天正常	有一個伯伯每天都吃鍋燒意麵不要胡椒粉     這天     他騎摩托車經過在對街大聲喊     我要一碗鍋燒意麵！     老闆娘於是往後喊     煮一碗鍋燒不要胡椒     突然間          一個宏亮的聲音從對街大喊     「我今天正常！」	1	0	1	0	0	0
L0918	不要亂簡寫	有一位女學生點了一杯大冰奶一杯小冰奶     老闆娘心直口快：「小姐，妳的奶一大一小嗎？」     女學生：「......」	3	0	0	1	0	0
L0919	冷笑話	問：什麼水桶裝不了水？               答：破掉的水桶	2	0	0	1	0	0
L0920	冷笑話	問：什麼動物最專情？               答：美人魚，因為他不會劈腿。	3	0	0	0	1	0
L0921	作弊	小明：欸小華你考的怎樣     小華：我交白卷欸     小明：我也是怎麼辦老師會不會認為我們作弊	3	0	0	1	0	0
L0922	冷笑話	問：什麼卡通最不要臉？               答：麵包超人，因為每天都做丟臉的事。	4	0	0	0	1	0
L0923	冷笑話	問：用數碼寶貝造一個造句               答：吃素嗎寶貝	3	0	0	0	0	1
L0924	冷笑話	問：美人魚最擅長什麼比賽？               答：賽車比賽，因為他會甩尾。	3	0	0	0	1	0
L0925	冷笑話	問：劉小姐為什麼結婚堅持不冠夫姓？               答：因為他老公姓夏	3	0	0	1	0	0
L0926	冷笑話	問：一隻狗被車撞了變什麼狗（三個字）               答：ㄋㄨㄚv狗狗（台語）	3	0	0	1	0	0
L0927	冷笑話	問：多拉A夢沒有嘴巴會變什麼？               答：多拉A告	4	0	0	1	0	0
L0928	豬排是誰的？	小明去牛排店吃飯，點了豬排。     店員A：「豬排是誰的？」     店員B指著小明：「他是豬。」	2	0	0	1	0	0
L0929	冷笑話	問：太平洋的中間是什麼？               答：平	3	0	0	1	0	0
L0930	冷笑話	問：阿笠博士年輕時叫什麼？               答：阿笠碩士。	4	0	0	1	0	0
L0931	撩妹金句	男：「我剛點了一樣菜還沒來。」     女：「你點什麼？」     男：「我有點想你。」	4	0	0	1	0	0
L0932	撩妹金句	男：「我今天偷了一樣東西。」     女：「你偷什麼？」     男：「我偷想你。」	4	0	0	0	1	0
L0933	撩妹金句	男：「我們來玩123木頭人。」     女：「好阿！」     男：「我輸了。」     女：「為什麼？」     男：「因為我心動了。」	4	0	0	1	0	0
L0934	撩妹金句	男：「我想跟你談一件事」     女：「什麼事？」     男：「我想跟你談戀愛。」	4	0	0	1	0	0
L0935	撩妹金句	男：「喜歡狗嗎？」     女：「喜歡阿～」     男：「我是單身狗你願意把我帶走嗎？」	3	0	0	1	0	0
L0936	撩妹金句	男：你知道我喜歡吃什麼菜嗎？」     女：「不知道。」     男：「你就是我的菜。」	1	0	0	1	0	0
L0937	撩妹金句	男：「你啥時要繳房租」     女：「蛤？」     男：「你住在我心裡很久了。」	3	0	0	1	0	0
L0938	撩妹金句	男：「我根本沒把你放在眼裡。」     女：「....」     男：「因為我把你放在心裡。」	4	0	0	1	0	0
L0939	撩妹金句	女：「你喜歡靠窗還靠走道？」     男：「我喜歡靠著你。」	4	0	0	1	0	0
L0940	撩妹金句	男：「可以跟我和一張照嗎？」     女：「為什麼？」     男：「我想讓我朋友知道這世上原來有天使的存在。」	3	0	0	1	0	0
L0941	撩妹金句	女：「學長可以給我一張衛生紙嗎？」     男：「可以。」     男：「順便把你的賴也給我吧！」	2	0	0	1	0	0
L0942	撩妹金句	女：「我覺得你的鞋蠻好看的欸～」     男：「是嗎？但我覺得再好看也沒有你好看！」	4	0	0	1	0	0
L0943	撩妹金句	男：「我好想要一本書～」     女：「什麼書？」     男：「我們的結婚證書。」	4	0	0	0	1	0
L0944	撩妹金句	男：「可以幫我找一本書嗎？」     女：「什麼書？」     男：「你的臉書。」	4	0	0	1	0	0
L0945	撩妹金句	男：「我必須要來跟你說我喜歡你」     女：「！！！」     男：「因為我玩真心話大冒險輸了。」     女：「……」     男：「所以我決定選真心話。」	4	0	1	0	0	0
L0946	撩妹金句	男：「我的眼淚能洗東西」     女：「洗甚麼？」     男：「喜歡你。」	3	0	0	1	0	0
L0947	撩妹金句	男：「你有打火機嗎？」     女：「沒有耶～」     男：「那你怎麼點燃我的心？」	4	0	0	1	0	0
L0948	撩妹金句	男：「妳是什麼血型？」     女：「A型。」     男：「不，妳是我的理想型。」	4	0	0	0	1	0
L0949	撩妹金句	男：「你偷東西要被抓去關。」     女：「偷什麼？」     男：「我的心。」	3	0	0	0	1	0
L0950	撩妹金句	男：「你要不要買鎖鍊？」     女：「為什麼？」     男：「因為你要鎖住我的心。」	3	0	0	0	1	0
L0951	撩妹金句	男：「最近好倒霉噢！」     女：「怎麼了？」     男：「因為我的好運都用來遇見妳。」	3	0	1	0	0	0
L0952	撩妹金句	男：「我今天要買繩子。」     女：「為什麼？」     男：「因為我想把妳綁在我身邊。」	2	0	0	1	0	0
L0953	撩妹金句	男：「我可以跟你問路嗎？」     女：「哪條路？」     男：「通往你心裡的路。」	3	0	0	1	0	0
L0954	撩妹金句	男：「欸你跑的很快嗎？」     女：「還好欸～」     男：「那我追的到你嗎？」	4	0	1	0	0	0
L0955	撩妹金句	男：「我頭好暈。」     女：「為什麼？」     男：「因為我的世界為你打轉。」	3	0	0	1	0	0
L0956	撩妹金句	男：「你是什麼血型？」     女：「你猜啊～」     男：「我猜你是正方形吧？不然你怎麼這麼正？」	3	0	0	1	0	0
L0957	撩妹金句	男：「木頭做的門叫什麼門？」     女：「木門啊～」     男：「那最幸福的門是什麼門？」     女：「不知道。」     男：「我們！」	4	0	0	0	1	0
L0958	撩妹金句	男：「你知道為什麼我的眼睛很漂亮嗎？」     女：「不知道。」     男：「因為我的眼裡都是你。」	3	0	0	0	1	0
L0959	撩妹金句	男：「想求你一件事。」     女：「什麼事？」     男：「陪我演場戲。」     女：「演什麼？」     男：「演我老婆。」     女：「演多久？」     男：「一輩子。」          五十年後。          男：「老太婆我想再求你一件事」     女：「什麼事？」     男：「下輩子在和我一起演續集好嗎？」	4	0	0	0	1	0
L0960	撩妹金句	男：「你家附近有機場嗎？」     女：「沒有。」     男：「沒有沒關係，我的心永遠為你起飛。」	3	0	0	1	0	0
L0961	撩妹金句	男：「我有一個東西忘在你那了。」     女：「什麼東西？」     男：「我的心。」	3	0	0	1	0	0
L0962	撩妹金句	男：「你有地圖嗎？」     女：「為什麼要地圖？」     男：「因為我在你心裡迷了路。」	3	0	0	1	0	0
L0963	撩妹金句	男：「你不覺得今天風很大嗎？」     女：「哪會？」     男：「哪裡不會我的心都吹到你那裡了。」	2	0	0	1	0	0
L0964	撩妹金句	男：「我最近再找一家店。」     女：「什麼店？」     男：「你的來電。」	3	0	0	1	0	0
L0965	撩妹金句	男：「你有看到我的鑰匙掉了嗎？」     女：「什麼鑰匙？」     男：「住進你心裡的鑰匙。」	2	0	0	1	0	0
L0966	撩妹金句	男：「你爸媽一定被課很多稅。」     女：「為什麼？」     男：「因為你笑容太奢侈。」	4	0	1	0	0	0
L0967	撩妹金句	男：「我要對妳搶劫。」     女：「搶什麼？」     男：「不劫財，不劫色，但劫妳的心。」	3	0	0	1	0	0
L0968	撩妹金句	男：「好甜哦～」     女：「什麼東西好甜？」     男：「妳的笑容。」	3	0	0	0	1	0
L0969	撩妹金句	女：「想你時怎麼辦？」     男：「往心裡看。」     男：「我都在哪裡。」	3	0	1	0	0	0
L0970	撩妹金句	男：「如果我是9你就是3。」     女：「為什麼？」     男：「因為我除了你還是你。」	5	0	1	0	0	0
L0971	撩妹金句	男：「你知道為什麼我認識你以後心胸越來越小嗎？」     女：「為什麼？」     男：「因為我裝的全是你。」	4	0	1	0	0	0
L0972	撩妹金句	男：「我在找一個人。」     女：「誰？」     男：「一個在我眼前的愛人。」	3	0	0	1	0	0
L0973	撩妹金句	男：「妳爸是不是天文學家？」     女：「不是啊。」     男：「不可能啊！不然他怎麼會把天上最美的兩顆星星鑲在妳的眼睛裡？」	3	0	0	1	0	0
L0974	撩妹金句	男：「我可以跟你要個東西嗎？」     女：「要什麼啊？」     男：「要你只屬於我。」	4	0	0	1	0	0
L0975	撩妹金句	男：「妳戴著跟我一樣的飾品耶～」     女：「咦？我沒有戴飾品啊？」     男：「有啊，我們手上的紅線。」	3	0	1	0	0	0
L0976	撩妹金句	男：「你知道我姓什麼嗎？」     女：「李啊，不然勒？」     男：「原本姓李，但遇見你之後姓福。」	4	0	0	1	0	0
L0977	撩妹金句	男：「好痛。」     女：「怎麼了？」     男：「沒事，只是看到你小鹿亂撞。」	3	0	0	0	1	0
L0978	撩妹金句	女：「現在幾點了啊？」     男：「愛我多一點。」	3	0	1	0	0	0
L0979	撩妹金句	男：「最近常常睡不著欸。」     女：「為什麼？」     男：「因為我腦袋都是你。」	3	0	1	0	0	0
L0980	撩妹金句	男：「我覺得你長得很像一個人。」     女：「像誰？」     男：「我下一任女朋友。」	3	0	0	1	0	0
L0981	撩妹金句	男：「妳犯了公共危險罪。」     女：「？？？」     男：「妳的美傾國傾城。」	3	0	0	0	1	0
L0982	撩妹金句	男：「妳違反動保法。」     女：「我哪有？」     男：「妳的美沈魚落雁。」	3	0	0	0	1	0
